cyr,country_text_id,seq,year,country_name,country_id,GMpop,GMpoplog
dom19255,DOM,19255,1925.5,Dominican Republic,114,1116.950805664063,6.0480337
dom19275,DOM,19275,1927.5,Dominican Republic,114,1193.502075195313,6.0768232
dom19295,DOM,19295,1929.5,Dominican Republic,114,1270.05322265625,6.1038218
dom19315,DOM,19315,1931.5,Dominican Republic,114,1353.530822753906,6.1314678
dom19335,DOM,19335,1933.5,Dominican Republic,114,1439.317199707031,6.1581564
dom19355,DOM,19355,1935.5,Dominican Republic,114,1525.103637695313,6.1832991
dom19375,DOM,19375,1937.5,Dominican Republic,114,1610.890075683594,6.2070656
dom19395,DOM,19395,1939.5,Dominican Republic,114,1696.676452636719,6.229599
dom19415,DOM,19415,1941.5,Dominican Republic,114,1879.44189453125,6.2740288
dom19435,DOM,19435,1943.5,Dominican Republic,114,2094.53369140625,6.3210869
dom19455,DOM,19455,1945.5,Dominican Republic,114,2309.62548828125,6.3635416
dom19475,DOM,19475,1947.5,Dominican Republic,114,2524.71728515625,6.4022131
dom19495,DOM,19495,1949.5,Dominican Republic,114,2525.343017578125,6.4023209
dom19515,DOM,19515,1951.5,Dominican Republic,114,2477.835083007813,6.3940725
dom19535,DOM,19535,1953.5,Dominican Republic,114,2644.7509765625,6.4223843
dom19555,DOM,19555,1955.5,Dominican Republic,114,2828.54541015625,6.4515629
dom19575,DOM,19575,1957.5,Dominican Republic,114,3027.218994140625,6.4810438
dom19595,DOM,19595,1959.5,Dominican Republic,114,3239.396484375,6.5104637
dom19615,DOM,19615,1961.5,Dominican Republic,114,3463.787475585938,6.5395508
dom19635,DOM,19635,1963.5,Dominican Republic,114,3698.294921875,6.5680017
dom19655,DOM,19655,1965.5,Dominican Republic,114,3940.164428710938,6.5955143
dom19675,DOM,19675,1967.5,Dominican Republic,114,4187.56640625,6.6219616
dom19695,DOM,19695,1969.5,Dominican Republic,114,4439.5849609375,6.6473427
dom19715,DOM,19715,1971.5,Dominican Republic,114,4695.5244140625,6.6716843
dom19735,DOM,19735,1973.5,Dominican Republic,114,4954.4541015625,6.6949959
dom19755,DOM,19755,1975.5,Dominican Republic,114,5215.33056640625,6.7172813
dom19775,DOM,19775,1977.5,Dominican Republic,114,5477.693603515625,6.7385979
dom19795,DOM,19795,1979.5,Dominican Republic,114,5742.6005859375,6.7591085
dom19815,DOM,19815,1981.5,Dominican Republic,114,6011.203369140625,6.7789612
dom19835,DOM,19835,1983.5,Dominican Republic,114,6283.21435546875,6.7981815
dom19855,DOM,19855,1985.5,Dominican Republic,114,6557.700439453125,6.8167515
dom19875,DOM,19875,1987.5,Dominican Republic,114,6833.968505859375,6.8346729
dom19895,DOM,19895,1989.5,Dominican Republic,114,7113.29296875,6.8520708
dom19915,DOM,19915,1991.5,Dominican Republic,114,7397.08642578125,6.8690605
dom19935,DOM,19935,1993.5,Dominican Republic,114,7682.25732421875,6.8854885
dom19955,DOM,19955,1995.5,Dominican Republic,114,7960.766845703125,6.9009552
dom19975,DOM,19975,1997.5,Dominican Republic,114,8229.924560546875,6.9153957
dom19995,DOM,19995,1999.5,Dominican Republic,114,8495.86962890625,6.9292078
dom20015,DOM,20015,2001.5,Dominican Republic,114,8764.70654296875,6.9427376
dom20035,DOM,20035,2003.5,Dominican Republic,114,9035.3779296875,6.955946
dom20055,DOM,20055,2005.5,Dominican Republic,114,9304.44921875,6.9686909
dom20075,DOM,20075,2007.5,Dominican Republic,114,9570.41357421875,6.9809303
dom20095,DOM,20095,2009.5,Dominican Republic,114,9832.8603515625,6.9926796
dom20115,DOM,20115,2011.5,Dominican Republic,114,10091.087890625,7.0039387
dom20135,DOM,20135,2013.5,Dominican Republic,114,10343.67578125,7.0146751
dom20155,DOM,20155,2015.5,Dominican Republic,114,10590.33447265625,7.02491
dom20175,DOM,20175,2017.5,Dominican Republic,114,10841.0341796875,7.0350704
eri1900,ERI,1900,1900,Eritrea,115,589.7319946289063,5.7706547
eri19015,ERI,19015,1901.5,Eritrea,115,602.1347351074219,5.7796936
eri19035,ERI,19035,1903.5,Eritrea,115,618.6717224121094,5.79146
eri19055,ERI,19055,1905.5,Eritrea,115,635.208740234375,5.8029165
eri19075,ERI,19075,1907.5,Eritrea,115,651.7457580566406,5.8140783
eri19095,ERI,19095,1909.5,Eritrea,115,668.2827453613281,5.8249607
eri19115,ERI,19115,1911.5,Eritrea,115,686.631591796875,5.8367233
eri19135,ERI,19135,1913.5,Eritrea,115,705.5844116210938,5.8485489
eri19155,ERI,19155,1915.5,Eritrea,115,724.5372009277344,5.8600607
eri19175,ERI,19175,1917.5,Eritrea,115,743.4900207519531,5.8712749
eri19195,ERI,19195,1919.5,Eritrea,115,762.4428405761719,5.8822079
eri19215,ERI,19215,1921.5,Eritrea,115,783.4281311035156,5.8939991
eri19235,ERI,19235,1923.5,Eritrea,115,805.0909118652344,5.9058447
eri19255,ERI,19255,1925.5,Eritrea,115,826.7537231445313,5.9173756
eri19275,ERI,19275,1927.5,Eritrea,115,848.41650390625,5.9286089
eri19295,ERI,19295,1929.5,Eritrea,115,870.0792846679688,5.939559
eri19315,ERI,19315,1931.5,Eritrea,115,894.035888671875,5.951355
eri19335,ERI,19335,1933.5,Eritrea,115,918.757080078125,5.9632006
eri19355,ERI,19355,1935.5,Eritrea,115,943.4783020019531,5.9747314
eri19375,ERI,19375,1937.5,Eritrea,115,968.1995239257813,5.9859648
eri19395,ERI,19395,1939.5,Eritrea,115,992.9207153320313,5.9969149
eri19415,ERI,19415,1941.5,Eritrea,115,1039.099243164063,6.0166569
eri19435,ERI,19435,1943.5,Eritrea,115,1092.430297851563,6.038394
eri19455,ERI,19455,1945.5,Eritrea,115,1145.76123046875,6.0590944
eri19475,ERI,19475,1947.5,Eritrea,115,1199.09228515625,6.0788527
eri19495,ERI,19495,1949.5,Eritrea,115,1190.620300292969,6.0757732
eri19515,ERI,19515,1951.5,Eritrea,115,1173.675964355469,6.0695477
eri19535,ERI,19535,1953.5,Eritrea,115,1220.523010253906,6.0865459
eri19555,ERI,19555,1955.5,Eritrea,115,1272.548522949219,6.1046743
eri19575,ERI,19575,1957.5,Eritrea,115,1329.485534667969,6.1236839
eri19595,ERI,19595,1959.5,Eritrea,115,1391.476013183594,6.1434755
eri19615,ERI,19615,1961.5,Eritrea,115,1458.809020996094,6.1639986
eri19635,ERI,19635,1963.5,Eritrea,115,1531.484008789063,6.185112
eri19655,ERI,19655,1965.5,Eritrea,115,1609.260009765625,6.2066259
eri19675,ERI,19675,1967.5,Eritrea,115,1692.33349609375,6.2284861
eri19695,ERI,19695,1969.5,Eritrea,115,1782.073974609375,6.250926
eri19715,ERI,19715,1971.5,Eritrea,115,1879.900512695313,6.2741346
eri19735,ERI,19735,1973.5,Eritrea,115,1985.912963867188,6.2979603
eri19755,ERI,19755,1975.5,Eritrea,115,2099.370971679688,6.3220892
eri19775,ERI,19775,1977.5,Eritrea,115,2219.967407226563,6.3463469
eri19795,ERI,19795,1979.5,Eritrea,115,2349.955932617188,6.3710594
eri19815,ERI,19815,1981.5,Eritrea,115,2489.346923828125,6.3960857
eri19835,ERI,19835,1983.5,Eritrea,115,2637.171508789063,6.4211388
eri19855,ERI,19855,1985.5,Eritrea,115,2799.817016601563,6.4471302
eri19875,ERI,19875,1987.5,Eritrea,115,2977.074584960938,6.4737892
eri19895,ERI,19895,1989.5,Eritrea,115,3115.0830078125,6.4934692
eri19915,ERI,19915,1991.5,Eritrea,115,3160.630493164063,6.499774
eri19935,ERI,19935,1993.5,Eritrea,115,3149.341064453125,6.4982195
eri19955,ERI,19955,1995.5,Eritrea,115,3183.346435546875,6.5028839
eri19975,ERI,19975,1997.5,Eritrea,115,3298.919555664063,6.5183716
eri19995,ERI,19995,1999.5,Eritrea,115,3482.406005859375,6.5418797
eri20015,ERI,20015,2001.5,Eritrea,115,3721.76904296875,6.5707493
eri20035,ERI,20035,2003.5,Eritrea,115,3996.682983398438,6.6016998
eri20055,ERI,20055,2005.5,Eritrea,115,4247.8564453125,6.62817
eri20075,ERI,20075,2007.5,Eritrea,115,4453.468505859375,6.6486988
eri20095,ERI,20095,2009.5,Eritrea,115,4641.6064453125,6.6666679
eri20115,ERI,20115,2011.5,Eritrea,115,4840.900390625,6.684926
eri20135,ERI,20135,2013.5,Eritrea,115,5054.634033203125,6.7036896
eri20155,ERI,20155,2015.5,Eritrea,115,5287.811767578125,6.7232761
eri20175,ERI,20175,2017.5,Eritrea,115,5533.439208984375,6.7429953
gab1900,GAB,1900,1900,,116,,
gab19015,GAB,19015,1901.5,,116,,
gab19035,GAB,19035,1903.5,,116,,
gab19055,GAB,19055,1905.5,,116,,
gab19075,GAB,19075,1907.5,,116,,
gab19095,GAB,19095,1910,Gabon,116,339.239990234375,5.5305071
gab19115,GAB,19115,1911.5,Gabon,116,343.7368316650391,5.5362263
gab19135,GAB,19135,1913.5,Gabon,116,349.7326507568359,5.5437365
gab19155,GAB,19155,1915.5,Gabon,116,355.7284393310547,5.5511189
gab19175,GAB,19175,1917.5,Gabon,116,361.7242431640625,5.5583773
gab19195,GAB,19195,1919.5,Gabon,116,367.7200469970703,5.5655174
gab19215,GAB,19215,1921.5,Gabon,116,374.0468902587891,5.5729256
gab19235,GAB,19235,1923.5,Gabon,116,380.4840850830078,5.5803366
gab19255,GAB,19255,1925.5,Gabon,116,386.9213104248047,5.5876226
gab19275,GAB,19275,1927.5,Gabon,116,393.3585052490234,5.5947886
gab19295,GAB,19295,1929.5,Gabon,116,399.7957000732422,5.6018381
gab19315,GAB,19315,1931.5,Gabon,116,406.6539459228516,5.6092253
gab19335,GAB,19335,1933.5,Gabon,116,413.6525421142578,5.6166363
gab19355,GAB,19355,1935.5,Gabon,116,420.6511535644531,5.6239223
gab19375,GAB,19375,1937.5,Gabon,116,427.6497650146484,5.6310883
gab19395,GAB,19395,1939.5,Gabon,116,434.6483612060547,5.6381378
gab19415,GAB,19415,1941.5,Gabon,116,447.1822662353516,5.6504841
gab19435,GAB,19435,1943.5,Gabon,116,461.5612487792969,5.6642294
gab19455,GAB,19455,1945.5,Gabon,116,475.9402618408203,5.6775522
gab19475,GAB,19475,1947.5,Gabon,116,490.3192443847656,5.6904793
gab19495,GAB,19495,1949.5,Gabon,116,487.2017517089844,5.6877089
gab19515,GAB,19515,1951.5,Gabon,116,476.7875061035156,5.6783247
gab19535,GAB,19535,1953.5,Gabon,116,480.0025024414063,5.6812439
gab19555,GAB,19555,1955.5,Gabon,116,483.6690063476563,5.6845484
gab19575,GAB,19575,1957.5,Gabon,116,489.2019958496094,5.6894884
gab19595,GAB,19595,1959.5,Gabon,116,496.9739990234375,5.6963339
gab19615,GAB,19615,1961.5,Gabon,116,506.9900054931641,5.7049999
gab19635,GAB,19635,1963.5,Gabon,116,520.0315246582031,5.7160301
gab19655,GAB,19655,1965.5,Gabon,116,537.5370178222656,5.7304087
gab19675,GAB,19675,1967.5,Gabon,116,559.8534851074219,5.7480745
gab19695,GAB,19695,1969.5,Gabon,116,584.1165161132813,5.7664995
gab19715,GAB,19715,1971.5,Gabon,116,607.4315185546875,5.7834969
gab19735,GAB,19735,1973.5,Gabon,116,630.6635131835938,5.799798
gab19755,GAB,19755,1975.5,Gabon,116,656.7464904785156,5.8173981
gab19775,GAB,19775,1977.5,Gabon,116,686.760009765625,5.8368053
gab19795,GAB,19795,1979.5,Gabon,116,720.3544921875,5.8575459
gab19815,GAB,19815,1981.5,Gabon,116,757.2300109863281,5.8792276
gab19835,GAB,19835,1983.5,Gabon,116,797.5525207519531,5.9017591
gab19855,GAB,19855,1985.5,Gabon,116,841.5650024414063,5.9250879
gab19875,GAB,19875,1987.5,Gabon,116,889.1750183105469,5.948987
gab19895,GAB,19895,1989.5,Gabon,116,939.45849609375,5.9728775
gab19915,GAB,19915,1991.5,Gabon,116,991.4250183105469,5.9962597
gab19935,GAB,19935,1993.5,Gabon,116,1044.991516113281,6.0191126
gab19955,GAB,19955,1995.5,Gabon,116,1100.664001464844,6.0416546
gab19975,GAB,19975,1997.5,Gabon,116,1158.476013183594,6.0638866
gab19995,GAB,19995,1999.5,Gabon,116,1216.97998046875,6.0852833
gab20015,GAB,20015,2001.5,Gabon,116,1274.813537597656,6.1054468
gab20035,GAB,20035,2003.5,Gabon,116,1332.808532714844,6.1247673
gab20055,GAB,20055,2005.5,Gabon,116,1393.348510742188,6.1440601
gab20075,GAB,20075,2007.5,Gabon,116,1457.321472167969,6.1635551
gab20095,GAB,20095,2009.5,Gabon,116,1524.682006835938,6.1831799
gab20115,GAB,20115,2011.5,Gabon,116,1595.393493652344,6.2028675
gab20135,GAB,20135,2013.5,Gabon,116,1669.011962890625,6.2224598
gab20155,GAB,20155,2015.5,Gabon,116,1744.520751953125,6.2416763
gab20175,GAB,20175,2017.5,Gabon,116,1823.159729003906,6.2608242
gmb1900,GMB,1900,1900,The Gambia,117,187.2729949951172,5.2724752
gmb19015,GMB,19015,1901.5,The Gambia,117,189.4358444213867,5.277462
gmb19035,GMB,19035,1903.5,The Gambia,117,192.3196487426758,5.2840233
gmb19055,GMB,19055,1905.5,The Gambia,117,195.2034454345703,5.2904873
gmb19075,GMB,19075,1907.5,The Gambia,117,198.0872497558594,5.2968559
gmb19095,GMB,19095,1909.5,The Gambia,117,200.9710540771484,5.303133
gmb19115,GMB,19115,1911.5,The Gambia,117,204.0262985229492,5.3096867
gmb19135,GMB,19135,1913.5,The Gambia,117,207.1386947631836,5.3162613
gmb19155,GMB,19155,1915.5,The Gambia,117,210.2510986328125,5.3227386
gmb19175,GMB,19175,1917.5,The Gambia,117,213.3635025024414,5.3291206
gmb19195,GMB,19195,1919.5,The Gambia,117,216.4758987426758,5.3354092
gmb19215,GMB,19215,1921.5,The Gambia,117,219.7681503295898,5.3419647
gmb19235,GMB,19235,1923.5,The Gambia,117,223.1203536987305,5.3485394
gmb19255,GMB,19255,1925.5,The Gambia,117,226.472541809082,5.3550158
gmb19275,GMB,19275,1927.5,The Gambia,117,229.8247451782227,5.3613968
gmb19295,GMB,19295,1929.5,The Gambia,117,233.1769485473633,5.3676853
gmb19315,GMB,19315,1931.5,The Gambia,117,236.7230987548828,5.3742409
gmb19335,GMB,19335,1933.5,The Gambia,117,240.3339004516602,5.3808155
gmb19355,GMB,19355,1935.5,The Gambia,117,243.944694519043,5.387291
gmb19375,GMB,19375,1937.5,The Gambia,117,247.5555038452148,5.3936729
gmb19395,GMB,19395,1939.5,The Gambia,117,251.1662979125977,5.3999615
gmb19415,GMB,19415,1941.5,The Gambia,117,257.6725540161133,5.411068
gmb19435,GMB,19435,1943.5,The Gambia,117,265.1439514160156,5.4234819
gmb19455,GMB,19455,1945.5,The Gambia,117,272.6153564453125,5.4355507
gmb19475,GMB,19475,1947.5,The Gambia,117,280.0867614746094,5.4472923
gmb19495,GMB,19495,1949.5,The Gambia,117,278.5311584472656,5.4448738
gmb19515,GMB,19515,1951.5,The Gambia,117,274.7449951171875,5.4389296
gmb19535,GMB,19535,1953.5,The Gambia,117,288.1075134277344,5.4595547
gmb19555,GMB,19555,1955.5,The Gambia,117,310.4694976806641,5.4920187
gmb19575,GMB,19575,1957.5,The Gambia,117,337.4340057373047,5.5281887
gmb19595,GMB,19595,1959.5,The Gambia,117,362.4474945068359,5.5592451
gmb19615,GMB,19615,1961.5,The Gambia,117,380.1304931640625,5.5799332
gmb19635,GMB,19635,1963.5,The Gambia,117,391.8110046386719,5.5930767
gmb19655,GMB,19655,1965.5,The Gambia,117,404.5234985351563,5.6069441
gmb19675,GMB,19675,1967.5,The Gambia,117,420.9255065917969,5.6242056
gmb19695,GMB,19695,1969.5,The Gambia,117,441.5414886474609,5.6449718
gmb19715,GMB,19715,1971.5,The Gambia,117,467.3654937744141,5.6696568
gmb19735,GMB,19735,1973.5,The Gambia,117,497.6859893798828,5.6969557
gmb19755,GMB,19755,1975.5,The Gambia,117,528.739501953125,5.7232418
gmb19775,GMB,19775,1977.5,The Gambia,117,559.8255004882813,5.7480526
gmb19795,GMB,19795,1979.5,The Gambia,117,594.7630004882813,5.7743435
gmb19815,GMB,19815,1981.5,The Gambia,117,636.8075256347656,5.8040085
gmb19835,GMB,19835,1983.5,The Gambia,117,687.1634826660156,5.83706
gmb19855,GMB,19855,1985.5,The Gambia,117,749.3450012207031,5.8746815
gmb19875,GMB,19875,1987.5,The Gambia,117,823.5969848632813,5.9157143
gmb19895,GMB,19895,1989.5,The Gambia,117,898.9784851074219,5.9537487
gmb19915,GMB,19915,1991.5,The Gambia,117,964.5954895019531,5.9843454
gmb19935,GMB,19935,1993.5,The Gambia,117,1022.461486816406,6.0096474
gmb19955,GMB,19955,1995.5,The Gambia,117,1080.79248046875,6.0337429
gmb19975,GMB,19975,1997.5,The Gambia,117,1142.893493652344,6.0580063
gmb19995,GMB,19995,1999.5,The Gambia,117,1210.891540527344,6.0831051
gmb20015,GMB,20015,2001.5,The Gambia,117,1287.388488769531,6.1097097
gmb20035,GMB,20035,2003.5,The Gambia,117,1372.536010742188,6.1375237
gmb20055,GMB,20055,2005.5,The Gambia,117,1464.136474609375,6.1655817
gmb20075,GMB,20075,2007.5,The Gambia,117,1561.586486816406,6.1935663
gmb20095,GMB,20095,2009.5,The Gambia,117,1665.950500488281,6.2216625
gmb20115,GMB,20115,2011.5,The Gambia,117,1778.103515625,6.2499571
gmb20135,GMB,20135,2013.5,The Gambia,117,1897.53955078125,6.2781906
gmb20155,GMB,20155,2015.5,The Gambia,117,2023.305603027344,6.3060617
gmb20175,GMB,20175,2017.5,The Gambia,117,2157.080078125,6.3338661
geo1900,GEO,1900,1900,Georgia,118,2227.929931640625,6.3479013
geo19015,GEO,19015,1901.5,Georgia,118,2259.730712890625,6.3540564
geo19035,GEO,19035,1903.5,Georgia,118,2302.131713867188,6.3621302
geo19055,GEO,19055,1905.5,Georgia,118,2344.532836914063,6.3700562
geo19075,GEO,19075,1907.5,Georgia,118,2386.933715820313,6.37784
geo19095,GEO,19095,1909.5,Georgia,118,2429.334838867188,6.3854876
geo19115,GEO,19115,1911.5,Georgia,118,2474.922485351563,6.3935614
geo19135,GEO,19135,1913.5,Georgia,118,2521.572143554688,6.4016714
geo19155,GEO,19155,1915.5,Georgia,118,2568.222045898438,6.4096327
geo19175,GEO,19175,1917.5,Georgia,118,2614.871826171875,6.41745
geo19195,GEO,19195,1919.5,Georgia,118,2661.521606445313,6.4251299
geo19215,GEO,19215,1921.5,Georgia,118,2711.646850585938,6.4332333
geo19235,GEO,19235,1923.5,Georgia,118,2762.930786132813,6.44137
geo19255,GEO,19255,1925.5,Georgia,118,2814.214477539063,6.449357
geo19275,GEO,19275,1927.5,Georgia,118,2865.498291015625,6.4572001
geo19295,GEO,19295,1929.5,Georgia,118,2916.782104492188,6.4649038
geo19315,GEO,19315,1931.5,Georgia,118,2971.75537109375,6.4730129
geo19335,GEO,19335,1933.5,Georgia,118,3027.95849609375,6.4811497
geo19355,GEO,19355,1935.5,Georgia,118,3084.161743164063,6.4891376
geo19375,GEO,19375,1937.5,Georgia,118,3140.364990234375,6.4969807
geo19395,GEO,19395,1939.5,Georgia,118,3196.568115234375,6.5046844
geo19415,GEO,19415,1941.5,Georgia,118,3300.22900390625,6.5185442
geo19435,GEO,19435,1943.5,Georgia,118,3419.709228515625,6.533989
geo19455,GEO,19455,1945.5,Georgia,118,3539.189331054688,6.5489035
geo19475,GEO,19475,1947.5,Georgia,118,3658.669555664063,6.563323
geo19495,GEO,19495,1949.5,Georgia,118,3637.641845703125,6.5608196
geo19515,GEO,19515,1951.5,Georgia,118,3615.509521484375,6.5581694
geo19535,GEO,19535,1953.5,Georgia,118,3742.471069335938,6.5731583
geo19555,GEO,19555,1955.5,Georgia,118,3871.555541992188,6.5878849
geo19575,GEO,19575,1957.5,Georgia,118,3999.10546875,6.601963
geo19595,GEO,19595,1959.5,Georgia,118,4127.307495117188,6.6156673
geo19615,GEO,19615,1961.5,Georgia,118,4258.9169921875,6.6292992
geo19635,GEO,19635,1963.5,Georgia,118,4388.48095703125,6.642314
geo19655,GEO,19655,1965.5,Georgia,118,4503.64453125,6.6535645
geo19675,GEO,19675,1967.5,Georgia,118,4600.197021484375,6.6627769
geo19695,GEO,19695,1969.5,Georgia,118,4686.236572265625,6.6708241
geo19715,GEO,19715,1971.5,Georgia,118,4770.511962890625,6.678565
geo19735,GEO,19735,1973.5,Georgia,118,4852.07177734375,6.6859274
geo19755,GEO,19755,1975.5,Georgia,118,4925.1416015625,6.6924191
geo19775,GEO,19775,1977.5,Georgia,118,4989.031494140625,6.6980162
geo19795,GEO,19795,1979.5,Georgia,118,5055.239013671875,6.703742
geo19815,GEO,19815,1981.5,Georgia,118,5131.821044921875,6.7102718
geo19835,GEO,19835,1983.5,Georgia,118,5216.721435546875,6.7173977
geo19855,GEO,19855,1985.5,Georgia,118,5313.694580078125,6.7253971
geo19875,GEO,19875,1987.5,Georgia,118,5418.385009765625,6.7338696
geo19895,GEO,19895,1989.5,Georgia,118,5463.45947265625,6.7374678
geo19915,GEO,19915,1991.5,Georgia,118,5382.03662109375,6.7309465
geo19935,GEO,19935,1993.5,Georgia,118,5204.464599609375,6.7163763
geo19955,GEO,19955,1995.5,Georgia,118,5028.43310546875,6.7014332
geo19975,GEO,19975,1997.5,Georgia,118,4890.62060546875,6.6893635
geo19995,GEO,19995,1999.5,Georgia,118,4772.642822265625,6.6787586
geo20015,GEO,20015,2001.5,Georgia,118,4657.81103515625,6.6681824
geo20035,GEO,20035,2003.5,Georgia,118,4550.218505859375,6.6580324
geo20055,GEO,20055,2005.5,Georgia,118,4452.2294921875,6.6485777
geo20075,GEO,20075,2007.5,Georgia,118,4364.58740234375,6.6399431
geo20095,GEO,20095,2009.5,Georgia,118,4274.361328125,6.6308708
geo20115,GEO,20115,2011.5,Georgia,118,4167.660400390625,6.6198921
geo20135,GEO,20135,2013.5,Georgia,118,4058.75048828125,6.6083927
geo20155,GEO,20155,2015.5,Georgia,118,3982.482543945313,6.6001539
geo20175,GEO,20175,2017.5,Georgia,118,3913.763916015625,6.5925941
gnb1900,GNB,1900,1900,Guinea-Bissau,119,379.8070068359375,5.5795631
gnb19015,GNB,19015,1901.5,Guinea-Bissau,119,383.979248046875,5.5843077
gnb19035,GNB,19035,1903.5,Guinea-Bissau,119,389.5422668457031,5.5905542
gnb19055,GNB,19055,1905.5,Guinea-Bissau,119,395.1052551269531,5.5967131
gnb19075,GNB,19075,1907.5,Guinea-Bissau,119,400.6682586669922,5.6027851
gnb19095,GNB,19095,1909.5,Guinea-Bissau,119,406.2312622070313,5.6087732
gnb19115,GNB,19115,1911.5,Guinea-Bissau,119,412.0146179199219,5.614912
gnb19135,GNB,19135,1913.5,Guinea-Bissau,119,417.8713989257813,5.6210423
gnb19155,GNB,19155,1915.5,Guinea-Bissau,119,423.7282104492188,5.6270876
gnb19175,GNB,19175,1917.5,Guinea-Bissau,119,429.5850067138672,5.633049
gnb19195,GNB,19195,1919.5,Guinea-Bissau,119,435.4418029785156,5.6389303
gnb19215,GNB,19215,1921.5,Guinea-Bissau,119,441.4151611328125,5.6448469
gnb19235,GNB,19235,1923.5,Guinea-Bissau,119,447.4273681640625,5.6507225
gnb19255,GNB,19255,1925.5,Guinea-Bissau,119,453.4395599365234,5.6565189
gnb19275,GNB,19275,1927.5,Guinea-Bissau,119,459.4517517089844,5.66224
gnb19295,GNB,19295,1929.5,Guinea-Bissau,119,465.4639587402344,5.6678858
gnb19315,GNB,19315,1931.5,Guinea-Bissau,119,471.7864990234375,5.6737452
gnb19335,GNB,19335,1933.5,Guinea-Bissau,119,478.2125091552734,5.6796207
gnb19355,GNB,19355,1935.5,Guinea-Bissau,119,484.6384887695313,5.6854181
gnb19375,GNB,19375,1937.5,Guinea-Bissau,119,491.0644989013672,5.6911383
gnb19395,GNB,19395,1939.5,Guinea-Bissau,119,497.490478515625,5.696785
gnb19415,GNB,19415,1941.5,Guinea-Bissau,119,509.3662719726563,5.7070303
gnb19435,GNB,19435,1943.5,Guinea-Bissau,119,523.0586853027344,5.7185507
gnb19455,GNB,19455,1945.5,Guinea-Bissau,119,536.7510986328125,5.7297726
gnb19475,GNB,19475,1947.5,Guinea-Bissau,119,550.4434814453125,5.7407131
gnb19495,GNB,19495,1949.5,Guinea-Bissau,119,548.0708923339844,5.7388363
gnb19515,GNB,19515,1951.5,Guinea-Bissau,119,548.0675048828125,5.7388344
gnb19535,GNB,19535,1953.5,Guinea-Bissau,119,563.5469970703125,5.7509298
gnb19555,GNB,19555,1955.5,Guinea-Bissau,119,579.5125122070313,5.7630625
gnb19575,GNB,19575,1957.5,Guinea-Bissau,119,596.3594970703125,5.7755079
gnb19595,GNB,19595,1959.5,Guinea-Bissau,119,612.5899963378906,5.7871704
gnb19615,GNB,19615,1961.5,Guinea-Bissau,119,626.6930236816406,5.7970543
gnb19635,GNB,19635,1963.5,Guinea-Bissau,119,640.2774963378906,5.8063679
gnb19655,GNB,19655,1965.5,Guinea-Bissau,119,657.5814819335938,5.8179493
gnb19675,GNB,19675,1967.5,Guinea-Bissau,119,680.0240173339844,5.8325243
gnb19695,GNB,19695,1969.5,Guinea-Bissau,119,705.3724975585938,5.8484182
gnb19715,GNB,19715,1971.5,Guinea-Bissau,119,731.489990234375,5.8642082
gnb19735,GNB,19735,1973.5,Guinea-Bissau,119,758.2430114746094,5.8798084
gnb19755,GNB,19755,1975.5,Guinea-Bissau,119,785.2204895019531,5.8949919
gnb19775,GNB,19775,1977.5,Guinea-Bissau,119,812.4259948730469,5.9097843
gnb19795,GNB,19795,1979.5,Guinea-Bissau,119,841.9769897460938,5.9253006
gnb19815,GNB,19815,1981.5,Guinea-Bissau,119,876.0565185546875,5.9425316
gnb19835,GNB,19835,1983.5,Guinea-Bissau,119,914.3844909667969,5.9611292
gnb19855,GNB,19855,1985.5,Guinea-Bissau,119,955.489990234375,5.9802265
gnb19875,GNB,19875,1987.5,Guinea-Bissau,119,998.8424987792969,5.9994965
gnb19895,GNB,19895,1989.5,Guinea-Bissau,119,1044.502502441406,6.0189095
gnb19915,GNB,19915,1991.5,Guinea-Bissau,119,1092.449523925781,6.0384016
gnb19935,GNB,19935,1993.5,Guinea-Bissau,119,1142.408508300781,6.0578213
gnb19955,GNB,19955,1995.5,Guinea-Bissau,119,1193.941467285156,6.0769825
gnb19975,GNB,19975,1997.5,Guinea-Bissau,119,1246.971984863281,6.0958567
gnb19995,GNB,19995,1999.5,Guinea-Bissau,119,1301.591003417969,6.1144743
gnb20015,GNB,20015,2001.5,Guinea-Bissau,119,1358.006469726563,6.1329021
gnb20035,GNB,20035,2003.5,Guinea-Bissau,119,1416.765991210938,6.1512985
gnb20055,GNB,20055,2005.5,Guinea-Bissau,119,1478.693542480469,6.169878
gnb20075,GNB,20075,2007.5,Guinea-Bissau,119,1544.317504882813,6.1887369
gnb20095,GNB,20095,2009.5,Guinea-Bissau,119,1615.514038085938,6.2083111
gnb20115,GNB,20115,2011.5,Guinea-Bissau,119,1694.064514160156,6.2289295
gnb20135,GNB,20135,2013.5,Guinea-Bissau,119,1778.825439453125,6.2501335
gnb20155,GNB,20155,2015.5,Guinea-Bissau,119,1866.763977050781,6.2710896
gnb20175,GNB,20175,2017.5,Guinea-Bissau,119,1958.717468261719,6.2919712
jam1900,JAM,1900,1900,Jamaica,120,719.1799926757813,5.8568373
jam19015,JAM,19015,1901.5,Jamaica,120,732.4354858398438,5.864769
jam19035,JAM,19035,1903.5,Jamaica,120,750.1094970703125,5.8751249
jam19055,JAM,19055,1905.5,Jamaica,120,767.7834777832031,5.8852386
jam19075,JAM,19075,1907.5,Jamaica,120,785.4574890136719,5.8951225
jam19095,JAM,19095,1909.5,Jamaica,120,803.1315002441406,5.9047871
